route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_13603018,"Zajezdnia Obornicka",0,837732,2,1,837732
A,3,3_13603033,"Zajezdnia Obornicka",0,837732,3,1,837732
A,3,3_13603064,"Zajezdnia Obornicka",0,837732,5,1,837732
A,3,3_13602440,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,3,3_13602491,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,3,3_13602539,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,3,3_13603005,"KOSZAROWA (Szpital)",1,839078,2,1,839078
A,3,3_13602541,"KOSZAROWA (Szpital)",1,839873,22,1,839873
A,3,3_13602989,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13602991,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13602993,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13602995,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13602997,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13602999,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13603001,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,3,3_13603007,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,3,3_13603009,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,3,3_13603011,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,3,3_13603013,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,3,3_13603015,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,3,3_13603017,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,3,3_13603020,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603022,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603024,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603026,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603028,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603030,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603032,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,3,3_13603035,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603037,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603039,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603041,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603043,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603045,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603047,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,3,3_13603051,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13603053,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13603055,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13603057,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13603059,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13603061,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13603063,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,3,3_13602441,"KRZYKI",0,839874,23,1,839874
A,3,3_13602540,"KRZYKI",0,839874,22,1,839874
A,3,3_13602990,"KRZYKI",0,839874,1,2,839874
A,3,3_13602992,"KRZYKI",0,839874,1,2,839874
A,3,3_13602994,"KRZYKI",0,839874,1,2,839874
A,3,3_13602996,"KRZYKI",0,839874,1,2,839874
A,3,3_13602998,"KRZYKI",0,839874,1,2,839874
A,3,3_13603000,"KRZYKI",0,839874,1,2,839874
A,3,3_13603002,"KRZYKI",0,839874,1,2,839874
A,3,3_13603006,"KRZYKI",0,839874,2,1,839874
A,3,3_13603008,"KRZYKI",0,839874,2,1,839874
A,3,3_13603010,"KRZYKI",0,839874,2,1,839874
A,3,3_13603012,"KRZYKI",0,839874,2,1,839874
A,3,3_13603014,"KRZYKI",0,839874,2,1,839874
A,3,3_13603016,"KRZYKI",0,839874,2,1,839874
A,3,3_13603021,"KRZYKI",0,839874,3,1,839874
A,3,3_13603023,"KRZYKI",0,839874,3,1,839874
A,3,3_13603025,"KRZYKI",0,839874,3,1,839874
A,3,3_13603027,"KRZYKI",0,839874,3,1,839874
A,3,3_13603029,"KRZYKI",0,839874,3,1,839874
A,3,3_13603031,"KRZYKI",0,839874,3,1,839874
A,3,3_13603036,"KRZYKI",0,839874,4,1,839874
A,3,3_13603038,"KRZYKI",0,839874,4,1,839874
A,3,3_13603040,"KRZYKI",0,839874,4,1,839874
A,3,3_13603042,"KRZYKI",0,839874,4,1,839874
A,3,3_13603044,"KRZYKI",0,839874,4,1,839874
A,3,3_13603046,"KRZYKI",0,839874,4,1,839874
A,3,3_13603048,"KRZYKI",0,839874,4,1,839874
A,3,3_13603052,"KRZYKI",0,839874,5,1,839874
A,3,3_13603054,"KRZYKI",0,839874,5,1,839874
A,3,3_13603056,"KRZYKI",0,839874,5,1,839874
A,3,3_13603058,"KRZYKI",0,839874,5,1,839874
A,3,3_13603060,"KRZYKI",0,839874,5,1,839874
A,3,3_13603062,"KRZYKI",0,839874,5,1,839874
A,3,3_13602492,"KRZYKI",0,839921,21,1,839921
A,3,3_13602442,"SOŁTYSOWICE",1,839923,23,1,839923
A,3,3_13603049,"Zajezdnia Obornicka",1,839925,4,1,839925
A,3,3_13602988,"KRZYKI",0,839926,1,2,839926
A,3,3_13603019,"KRZYKI",0,839926,3,1,839926
A,3,3_13603034,"KRZYKI",0,839926,4,1,839926
A,3,3_13603050,"KRZYKI",0,839926,5,1,839926
A,4,4_13607391,"Zajezdnia Obornicka",0,837732,2,1,837732
A,4,4_13607406,"Zajezdnia Obornicka",0,837732,3,1,837732
A,4,4_13607437,"Zajezdnia Obornicka",0,837732,5,1,837732
A,4,4_13606819,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,4,4_13606867,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,4,4_13606905,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,4,4_13607378,"KOSZAROWA (Szpital)",1,839078,2,1,839078
A,4,4_13606907,"KOSZAROWA (Szpital)",1,839873,22,1,839873
A,4,4_13607362,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607364,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607366,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607368,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607370,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607372,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607374,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,4,4_13607380,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,4,4_13607382,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,4,4_13607384,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,4,4_13607386,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,4,4_13607388,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,4,4_13607390,"KOSZAROWA (Szpital)",1,839873,2,1,839873
A,4,4_13607393,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607395,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607397,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607399,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607401,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607403,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607405,"KOSZAROWA (Szpital)",1,839873,3,1,839873
A,4,4_13607408,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607410,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607412,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607414,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607416,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607418,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607420,"KOSZAROWA (Szpital)",1,839873,4,1,839873
A,4,4_13607424,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13607426,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13607428,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13607430,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13607432,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13607434,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13607436,"KOSZAROWA (Szpital)",1,839873,5,1,839873
A,4,4_13606820,"KRZYKI",0,839874,23,1,839874
A,4,4_13606906,"KRZYKI",0,839874,22,1,839874
A,4,4_13607363,"KRZYKI",0,839874,1,2,839874
A,4,4_13607365,"KRZYKI",0,839874,1,2,839874
A,4,4_13607367,"KRZYKI",0,839874,1,2,839874
A,4,4_13607369,"KRZYKI",0,839874,1,2,839874
A,4,4_13607371,"KRZYKI",0,839874,1,2,839874
A,4,4_13607373,"KRZYKI",0,839874,1,2,839874
A,4,4_13607375,"KRZYKI",0,839874,1,2,839874
A,4,4_13607379,"KRZYKI",0,839874,2,1,839874
A,4,4_13607381,"KRZYKI",0,839874,2,1,839874
A,4,4_13607383,"KRZYKI",0,839874,2,1,839874
A,4,4_13607385,"KRZYKI",0,839874,2,1,839874
A,4,4_13607387,"KRZYKI",0,839874,2,1,839874
A,4,4_13607389,"KRZYKI",0,839874,2,1,839874
A,4,4_13607394,"KRZYKI",0,839874,3,1,839874
A,4,4_13607396,"KRZYKI",0,839874,3,1,839874
A,4,4_13607398,"KRZYKI",0,839874,3,1,839874
A,4,4_13607400,"KRZYKI",0,839874,3,1,839874
A,4,4_13607402,"KRZYKI",0,839874,3,1,839874
A,4,4_13607404,"KRZYKI",0,839874,3,1,839874
A,4,4_13607409,"KRZYKI",0,839874,4,1,839874
A,4,4_13607411,"KRZYKI",0,839874,4,1,839874
A,4,4_13607413,"KRZYKI",0,839874,4,1,839874
A,4,4_13607415,"KRZYKI",0,839874,4,1,839874
A,4,4_13607417,"KRZYKI",0,839874,4,1,839874
A,4,4_13607419,"KRZYKI",0,839874,4,1,839874
A,4,4_13607421,"KRZYKI",0,839874,4,1,839874
A,4,4_13607425,"KRZYKI",0,839874,5,1,839874
A,4,4_13607427,"KRZYKI",0,839874,5,1,839874
A,4,4_13607429,"KRZYKI",0,839874,5,1,839874
A,4,4_13607431,"KRZYKI",0,839874,5,1,839874
A,4,4_13607433,"KRZYKI",0,839874,5,1,839874
A,4,4_13607435,"KRZYKI",0,839874,5,1,839874
A,4,4_13606868,"KRZYKI",0,839921,21,1,839921
A,4,4_13606821,"SOŁTYSOWICE",1,839923,23,1,839923
A,4,4_13607422,"Zajezdnia Obornicka",1,839925,4,1,839925
A,4,4_13607361,"KRZYKI",0,839926,1,2,839926
A,4,4_13607392,"KRZYKI",0,839926,3,1,839926
A,4,4_13607407,"KRZYKI",0,839926,4,1,839926
A,4,4_13607423,"KRZYKI",0,839926,5,1,839926
A,6,6_13610626,"Zajezdnia Obornicka",0,837732,8,1,837732
A,6,6_13613658,"Zajezdnia Obornicka",0,837732,1,2,837732
A,6,6_13613673,"Zajezdnia Obornicka",0,837732,2,2,837732
A,6,6_13613686,"Zajezdnia Obornicka",0,837732,3,2,837732
A,6,6_13613725,"Zajezdnia Obornicka",0,837732,6,2,837732
A,6,6_13613738,"Zajezdnia Obornicka",0,837732,7,2,837732
A,6,6_13613749,"Zajezdnia Obornicka",0,837732,8,2,837732
A,6,6_13613763,"Zajezdnia Obornicka",0,837732,9,2,837732
A,6,6_13613774,"Zajezdnia Obornicka",0,837732,10,2,837732
A,6,6_13612988,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,6,6_13613036,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,6,6_13613072,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,6,6_13613687,"KOSZAROWA (Szpital)",1,839078,4,2,839078
A,6,6_13613750,"KOSZAROWA (Szpital)",1,839078,9,2,839078
A,6,6_13610625,"KOSZAROWA (Szpital)",1,839873,8,1,839873
A,6,6_13613074,"KOSZAROWA (Szpital)",1,839873,22,1,839873
A,6,6_13613649,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,6,6_13613651,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,6,6_13613653,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,6,6_13613655,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,6,6_13613657,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,6,6_13613660,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613662,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613664,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613666,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613668,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613670,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613672,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,6,6_13613675,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,6,6_13613677,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,6,6_13613679,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,6,6_13613681,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,6,6_13613683,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,6,6_13613685,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,6,6_13613689,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,6,6_13613691,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,6,6_13613693,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,6,6_13613695,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,6,6_13613699,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613701,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613703,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613705,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613707,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613709,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613711,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,6,6_13613716,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,6,6_13613718,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,6,6_13613720,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,6,6_13613722,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,6,6_13613724,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,6,6_13613727,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,6,6_13613729,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,6,6_13613731,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,6,6_13613733,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,6,6_13613735,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,6,6_13613737,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,6,6_13613740,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,6,6_13613742,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,6,6_13613744,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,6,6_13613746,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,6,6_13613748,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,6,6_13613752,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,6,6_13613754,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,6,6_13613756,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,6,6_13613758,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,6,6_13613760,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,6,6_13613762,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,6,6_13613765,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,6,6_13613767,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,6,6_13613769,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,6,6_13613771,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,6,6_13613773,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,6,6_13613782,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,6,6_13613784,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,6,6_13613786,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,6,6_13613788,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,6,6_13613790,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,6,6_13612989,"KRZYKI",0,839874,23,1,839874
A,6,6_13613073,"KRZYKI",0,839874,22,1,839874
A,6,6_13613650,"KRZYKI",0,839874,1,2,839874
A,6,6_13613652,"KRZYKI",0,839874,1,2,839874
A,6,6_13613654,"KRZYKI",0,839874,1,2,839874
A,6,6_13613656,"KRZYKI",0,839874,1,2,839874
A,6,6_13613661,"KRZYKI",0,839874,2,2,839874
A,6,6_13613663,"KRZYKI",0,839874,2,2,839874
A,6,6_13613665,"KRZYKI",0,839874,2,2,839874
A,6,6_13613667,"KRZYKI",0,839874,2,2,839874
A,6,6_13613669,"KRZYKI",0,839874,2,2,839874
A,6,6_13613671,"KRZYKI",0,839874,2,2,839874
A,6,6_13613676,"KRZYKI",0,839874,3,2,839874
A,6,6_13613678,"KRZYKI",0,839874,3,2,839874
A,6,6_13613680,"KRZYKI",0,839874,3,2,839874
A,6,6_13613682,"KRZYKI",0,839874,3,2,839874
A,6,6_13613684,"KRZYKI",0,839874,3,2,839874
A,6,6_13613688,"KRZYKI",0,839874,4,2,839874
A,6,6_13613690,"KRZYKI",0,839874,4,2,839874
A,6,6_13613692,"KRZYKI",0,839874,4,2,839874
A,6,6_13613694,"KRZYKI",0,839874,4,2,839874
A,6,6_13613696,"KRZYKI",0,839874,4,2,839874
A,6,6_13613700,"KRZYKI",0,839874,5,2,839874
A,6,6_13613702,"KRZYKI",0,839874,5,2,839874
A,6,6_13613704,"KRZYKI",0,839874,5,2,839874
A,6,6_13613706,"KRZYKI",0,839874,5,2,839874
A,6,6_13613708,"KRZYKI",0,839874,5,2,839874
A,6,6_13613710,"KRZYKI",0,839874,5,2,839874
A,6,6_13613712,"KRZYKI",0,839874,5,2,839874
A,6,6_13613717,"KRZYKI",0,839874,6,2,839874
A,6,6_13613719,"KRZYKI",0,839874,6,2,839874
A,6,6_13613721,"KRZYKI",0,839874,6,2,839874
A,6,6_13613723,"KRZYKI",0,839874,6,2,839874
A,6,6_13613728,"KRZYKI",0,839874,7,2,839874
A,6,6_13613730,"KRZYKI",0,839874,7,2,839874
A,6,6_13613732,"KRZYKI",0,839874,7,2,839874
A,6,6_13613734,"KRZYKI",0,839874,7,2,839874
A,6,6_13613736,"KRZYKI",0,839874,7,2,839874
A,6,6_13613741,"KRZYKI",0,839874,8,2,839874
A,6,6_13613743,"KRZYKI",0,839874,8,2,839874
A,6,6_13613745,"KRZYKI",0,839874,8,2,839874
A,6,6_13613747,"KRZYKI",0,839874,8,2,839874
A,6,6_13613751,"KRZYKI",0,839874,9,2,839874
A,6,6_13613753,"KRZYKI",0,839874,9,2,839874
A,6,6_13613755,"KRZYKI",0,839874,9,2,839874
A,6,6_13613757,"KRZYKI",0,839874,9,2,839874
A,6,6_13613759,"KRZYKI",0,839874,9,2,839874
A,6,6_13613761,"KRZYKI",0,839874,9,2,839874
A,6,6_13613766,"KRZYKI",0,839874,10,2,839874
A,6,6_13613768,"KRZYKI",0,839874,10,2,839874
A,6,6_13613770,"KRZYKI",0,839874,10,2,839874
A,6,6_13613772,"KRZYKI",0,839874,10,2,839874
A,6,6_13613781,"KRZYKI",0,839874,11,2,839874
A,6,6_13613783,"KRZYKI",0,839874,11,2,839874
A,6,6_13613785,"KRZYKI",0,839874,11,2,839874
A,6,6_13613787,"KRZYKI",0,839874,11,2,839874
A,6,6_13613789,"KRZYKI",0,839874,11,2,839874
A,6,6_13613791,"KRZYKI",0,839874,11,2,839874
A,6,6_13613037,"KRZYKI",0,839921,21,1,839921
A,6,6_13612990,"SOŁTYSOWICE",1,839923,23,1,839923
A,6,6_13613697,"Zajezdnia Obornicka",1,839925,4,2,839925
A,6,6_13613792,"Zajezdnia Obornicka",1,839925,11,2,839925
A,6,6_13613648,"KRZYKI",0,839926,1,2,839926
A,6,6_13613659,"KRZYKI",0,839926,2,2,839926
A,6,6_13613674,"KRZYKI",0,839926,3,2,839926
A,6,6_13613698,"KRZYKI",0,839926,5,2,839926
A,6,6_13613715,"KRZYKI",0,839926,6,2,839926
A,6,6_13613726,"KRZYKI",0,839926,7,2,839926
A,6,6_13613739,"KRZYKI",0,839926,8,2,839926
A,6,6_13613764,"KRZYKI",0,839926,10,2,839926
A,8,8_13617052,"Zajezdnia Obornicka",0,837732,8,1,837732
A,8,8_13620090,"Zajezdnia Obornicka",0,837732,1,2,837732
A,8,8_13620105,"Zajezdnia Obornicka",0,837732,2,2,837732
A,8,8_13620118,"Zajezdnia Obornicka",0,837732,3,2,837732
A,8,8_13620157,"Zajezdnia Obornicka",0,837732,6,2,837732
A,8,8_13620170,"Zajezdnia Obornicka",0,837732,7,2,837732
A,8,8_13620181,"Zajezdnia Obornicka",0,837732,8,2,837732
A,8,8_13620195,"Zajezdnia Obornicka",0,837732,9,2,837732
A,8,8_13620206,"Zajezdnia Obornicka",0,837732,10,2,837732
A,8,8_13619414,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,8,8_13619465,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,8,8_13619511,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,8,8_13620119,"KOSZAROWA (Szpital)",1,839078,4,2,839078
A,8,8_13620182,"KOSZAROWA (Szpital)",1,839078,9,2,839078
A,8,8_13617051,"KOSZAROWA (Szpital)",1,839873,8,1,839873
A,8,8_13619513,"KOSZAROWA (Szpital)",1,839873,22,1,839873
A,8,8_13620081,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,8,8_13620083,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,8,8_13620085,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,8,8_13620087,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,8,8_13620089,"KOSZAROWA (Szpital)",1,839873,1,2,839873
A,8,8_13620092,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620094,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620096,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620098,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620100,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620102,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620104,"KOSZAROWA (Szpital)",1,839873,2,2,839873
A,8,8_13620107,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,8,8_13620109,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,8,8_13620111,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,8,8_13620113,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,8,8_13620115,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,8,8_13620117,"KOSZAROWA (Szpital)",1,839873,3,2,839873
A,8,8_13620121,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,8,8_13620123,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,8,8_13620125,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,8,8_13620127,"KOSZAROWA (Szpital)",1,839873,4,2,839873
A,8,8_13620131,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620133,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620135,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620137,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620139,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620141,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620143,"KOSZAROWA (Szpital)",1,839873,5,2,839873
A,8,8_13620148,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,8,8_13620150,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,8,8_13620152,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,8,8_13620154,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,8,8_13620156,"KOSZAROWA (Szpital)",1,839873,6,2,839873
A,8,8_13620159,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,8,8_13620161,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,8,8_13620163,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,8,8_13620165,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,8,8_13620167,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,8,8_13620169,"KOSZAROWA (Szpital)",1,839873,7,2,839873
A,8,8_13620172,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,8,8_13620174,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,8,8_13620176,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,8,8_13620178,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,8,8_13620180,"KOSZAROWA (Szpital)",1,839873,8,2,839873
A,8,8_13620184,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,8,8_13620186,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,8,8_13620188,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,8,8_13620190,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,8,8_13620192,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,8,8_13620194,"KOSZAROWA (Szpital)",1,839873,9,2,839873
A,8,8_13620197,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,8,8_13620199,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,8,8_13620201,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,8,8_13620203,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,8,8_13620205,"KOSZAROWA (Szpital)",1,839873,10,2,839873
A,8,8_13620214,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,8,8_13620216,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,8,8_13620218,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,8,8_13620220,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,8,8_13620222,"KOSZAROWA (Szpital)",1,839873,11,2,839873
A,8,8_13619415,"KRZYKI",0,839874,23,1,839874
A,8,8_13619512,"KRZYKI",0,839874,22,1,839874
A,8,8_13620082,"KRZYKI",0,839874,1,2,839874
A,8,8_13620084,"KRZYKI",0,839874,1,2,839874
A,8,8_13620086,"KRZYKI",0,839874,1,2,839874
A,8,8_13620088,"KRZYKI",0,839874,1,2,839874
A,8,8_13620093,"KRZYKI",0,839874,2,2,839874
A,8,8_13620095,"KRZYKI",0,839874,2,2,839874
A,8,8_13620097,"KRZYKI",0,839874,2,2,839874
A,8,8_13620099,"KRZYKI",0,839874,2,2,839874
A,8,8_13620101,"KRZYKI",0,839874,2,2,839874
